word,phonetic,translation,tag
green,gri:n,"n. 绿色, 绿色颜料\na. 绿色的, 未成熟的, 新鲜的, 青春的, 无经验的, 脸色发青的",zk
greeting,'gri:tiŋ,"n. 祝贺, 问候",zk
ground,graund,"n. 土地, 战场, 场地, 地面, 范围\na. 土地的, 地面上的\nvt. 放在地上, 使搁浅, 打基础, 给...以训练\nvi. 搁浅, 落地, 根据, 基于\na. 磨过的\ngrind的过去式和过去分词",zk
group,gru:p,"n. 团体, 组, 团, 群\nv. 聚合, 成群\n[计] 创建组; 组, 用户组",zk
grow,grәu,"vt. 种植, 使长满\nvi. 生长, 变成, 发展",zk
guard,gɑ:d,"n. 守卫者, 警戒, 护卫队, 防护装置\nvt. 保卫, 看守, 当心\nvi. 防止, 警惕, 警卫, 看守",zk
guess,ges,"n. 猜测, 臆测\nv. 猜测, 臆测",zk
guest,gest,"n. 客人, 来宾, 旅客\n[化] 客体",zk
guitar,gi'tɑ:,n. 吉他,zk
gun,gʌn,n. 枪\n[医] 枪,zk
gym,dʒim,"n. +体育馆, 体育训练, 体育课, 体操",zk
gymnasium,dʒim'neiziәm,"n. 健身房, 体育馆\n[医] 体育馆, 健身室, 运动场",zk
habit,'hæbit,"n. 习惯, 嗜好, 习性\nvt. 使穿衣",zk
hair,hєә,"n. 头发, 毛发, 些微\n[医] 毛, 发",zk
half,hɑ:f,"n. 一半, 半场, 不完全\na. 一半的, 不完全的, 部分的, 半场的\nadv. 一半地, 部分地, 在某种程度上地, 几乎",zk
hall,hɒ:l,"n. 门厅, 走廊, 会堂",zk
ham,hæm,"n. 火腿, 后腿, 笨拙演员\na. 过火的, 做作的\nv. 演得过火",zk
hamburger,'hæmbә:gә,"n. 汉堡(德国港口), 肉饼, 汉堡包, 纯精牛肉, 汉堡牛排",zk
hand,hænd,"n. 手, 爪, 指针, 掌握, 协助, 人手, 手艺, 手迹, 支配, 插手\nvt. 交给, 支持, 搀扶",zk
handbag,'hændbæg,n. 手提包,zk
handsome,'hænsәm,"a. 英俊的, 大方的, 慷慨的, 相当可观的, 美观的, 灵敏的",zk
handwriting,'hændraitiŋ,n. 笔迹,zk
hang,hæŋ,"n. 悬挂, 诀窍, 意义\nvt. 悬挂, 附着, 装饰, 垂下, 踌躇, 绞死, 使悬而未决\nvi. 悬着, 垂下, 被绞死, 悬而不决",zk
happen,'hæpәn,"vi. 发生, 发生, 恰巧",zk
happy,'hæpi,"a. 快乐的, 幸福的, 愉快的, 恰当的",zk
hard,hɑ:d,"a. 坚硬的, 硬的, 难的, 艰苦的, 困难的, 坚固的, 猛烈的, 艰难的, 结实的, 确实的\nadv. 坚硬地, 努力地, 辛苦地, 接近地, 猛烈地, 牢固地",zk
hardly,'hɑ:dli,"adv. 刚刚, 几乎不, 勉强是",zk
hat,hæt,n. 帽子\nvt. 给...戴帽子,zk
hate,heit,"n. 憎恨, 恨, 厌恶\nvt. 憎恨, 憎恶\nvi. 仇恨",zk
have,hæv,"vt. 有, 怀有, 拿, 进行\naux. 已经",zk
he,hi:,"pron. 他\nn. 男孩, 男人, 雄性动物",zk
head,hed,"n. 头, 头脑, 领袖, 脑袋, 最前的部分\nvt. 为首, 朝向, 前进, 用头顶\nvi. 朝特定方向行进, (作物)结穗\na. 头的, 在顶端的, 主要的\n[计] 磁头; 冲头",zk
headache,'hedeik,"n. 头痛, 令人头痛之事\n[医] 头痛",zk
health,'helθ,"n. 健康, 卫生, 蓬勃, 健康状态\n[医] 健康",zk
healthy,'helθi,"a. 健康的, 有益健康的, 卫生的\n[医] 健康的",zk
hear,hiә,"vt. 听到, 倾听, 听说, 审理\nvi. 听见, 听",zk
heart,hɑ:t,"n. 心, 心脏, 中心, 内心, 感情, 精神, 心情, 宝贝儿\nvt. 鼓励",zk
heat,hi:t,"n. 热, 热度, 体温, 高潮\nvi. 加热, 激昂, 加剧\nvt. 把...加热, 使激动",zk
heaven,'hevn,"n. 天堂, 上帝, 天空",zk
heavy,'hevi,"a. 重的, 巨大的, 沉重的, 笨重的, 过度的\nadv. 沉重地\nn. 重物, 严肃角色",zk
height,hait,"n. 高度, 海拔, 高地, 顶点\n[化] 高度",zk
hello,hә'lәu,"interj. 喂, 嘿",zk
help,help,"n. 帮忙, 帮助者, 补救办法, 有益的东西\nvt. 帮助, 帮忙, 接济, 治疗, 款待\nvi. 有用, 救命, 招待\n[计] 帮助, 帮助程序; DOS外部命令: DOS命令的电子文件帮助程序",zk
helpful,'helpful,"a. 有帮助的, 有益的, 有用的",zk
hen,hen,"n. 母鸡, 雌禽",zk
her,hә:,"pron. 她的, 她",zk
here,hiә,"adv. 在这里, 此时, 这里\nn. 这里",zk
hero,'hiәrәu,"n. 英雄, 超越常人者, 男主角",zk
hers,hә:z,pron. 她的,zk
herself,hә:'self,"pron. 她自己, 她亲自",zk
hide,haid,"n. 兽皮, 迹象, 躲藏处\nvt. 藏, 隐瞒, 遮避, 剥...的皮, 隐藏\nvi. 躲藏\n[计] 隐藏",zk
high,hai,"n. 高度, 高处\na. 高的, 高级的, 主要的, 高尚的, 高原的, 高音的, 昂贵的, 傲慢的\nadv. 高度地, 奢侈地",zk
hill,hil,"n. 小山, 丘陵, 小土堆\nvt. 作成土堆, 堆成小丘",zk
him,him,pron. 他,zk
himself,him'self,"pron. 他自己, 他亲自",zk
his,hiz,pron. 他的\n[化] 组氨酸,zk
history,'histәri,"n. 历史, 过去, 经历, 发展过程, 历史学, 过去的事, 历史记录\n[计] 历史记录",zk
hit,hit,"n. 打击, 打, 冲撞, 讽刺\nvt. 打, 打击, 碰撞, 打中, 袭击, 偶然碰上\nvi. 打, 打中, 打击, 碰撞, 偶然碰上\n[计] 击中; 找到; 瞬时打扰",zk
hobby,'hɒbi,"n. 嗜好, 癖好, 爱好",zk
hold,hәuld,"n. 把握, 把持力, 柄, 控制, 掌握, 监禁\nvt. 保存, 握住, 拿住, 占据, 持有, 拥有\nvi. 支持, 持续, 有效\nn. 保留\n[计] 保留",zk
hole,hәul,"n. 孔, 洞, 穴, 漏洞\nvt. 挖洞, 掘坑\nvi. 进洞, 凿洞",zk
holiday,'hɒlәdi,"n. 假日, 假期, 节日\nvi. 度假",zk
home,hәum,"n. 家, 避难所, 故乡\na. 家庭的, 国内的, 打中目标的\nadv. 在家, 在本国, 打中目标地\n[计] 返回始位",zk
hometown,hәum'taun,"n. 故乡, 家乡",zk
homework,'hәumwә:k,"n. 家庭作业, 家里做的工作\n[经] 家庭作业",zk
honest,'ɒnist,"a. 诚实的, 坦直的, 可靠的",zk
honour,'ɒnә,"n. 荣誉, 头衔, 信用, 尊敬, 名誉, 阁下, 勋章\nvt. 尊敬, 授予荣誉, 承兑, 实践",zk
hope,hәup,"n. 希望, 信心, 期待\nv. 希望, 期望, 信赖",zk
horse,hɒ:s,"n. 马, 骑兵, 脚架\nvi. 骑马, 取笑\nvt. 使骑马, 系马于",zk
hospital,'hɒspitәl,n. 医院\n[医] 医院,zk
hot,hɒt,"a. 热的, 热心的, 辣的, 热情的, 激动的, 猛烈的, 紧迫的\nadv. 热, 紧迫地",zk
hotdog,,v. 卖弄,zk
hotel,hәu'tel,"n. 旅馆, 客栈",zk
hour,auә,"n. 小时, 钟头, 时间, ...点钟, 课时",zk
house,haus,"n. 房子, 住宅, 机构, 议院, 家族, 家庭\nvt. 给...房子住, 收藏\nvi. 住, 躲藏",zk
housework,'hauswә:k,"n. 家事, 家务",zk
how,hau,"adv. 如何, 怎样, 多少, 多么\nn. 方式",zk
however,hau'evә,"adv. 然而, 无论如何, 究竟怎样\nconj. 然而, 可是",zk
huge,hju:dʒ,"a. 极大的, 巨大的, 无限的",zk
human,'hju:mәn,"n. 人, 人类\na. 人类的, 似人类的, 人性的, 有同情心的",zk
humorous,'hju:mәrәs,"a. 富幽默感的, 滑稽的, 诙谐的",zk
hundred,'hʌndrәd,"n. 百, 百个东西\nnum. 百, 百个\na. 一百的, 许多的",zk
hungry,'hʌŋgi,"a. 饥饿的, 荒年的, 渴望的, 不毛的\n[化] 欠鞣皮",zk
hurry,'hʌri,"n. 匆忙, 急忙, 急促\nvt. 急派, 催促\nvi. 匆忙, 赶快",zk
hurt,hә:t,"n. 伤害, 创伤, 损害\nv. 伤害, (使)伤心, 危害, 刺痛",zk
husband,'hʌzbәnd,"n. 丈夫, 管理人, 节俭的人\nvt. 节俭, 使成丈夫, 持有",zk
I,ai,"pron. 我\n[计] 电流, 中断, 指令, 指示符",zk
ice,ais,"n. 冰, 冰淇淋, 糖衣, 冷若冰霜, 矜持, 贿赂\nvt. 使结冰, 冰镇, 覆以糖衣\nvi. 结冰",zk
ice cream,,冰淇淋\n[化] 冰淇淋,zk
idea,ai'diә,"n. 主意, 办法, 理想, 思想, 概念, 意见\n[医] 观念, 思想",zk
if,if,"conj. 如果, 是否, 无论何时, 假设, 即使\nn. 条件\n[计] DOS批处理命令:根据所测试的条件决定是否执行另一条命令",zk
ill,il,"n. 疾病, 坏事, 罪恶, 灾难\na. 生病的, 邪恶的, 不吉利的, 敌意的, 不良的, 不顺利的\nadv. 有害地, 不幸地, 几乎不",zk
illness,'ilnis,"n. 疾病, 恶意\n[医] 病",zk
imagine,i'mædʒin,"vt. 想像, 设想, 猜测\nvi. 想像起来",zk
immediately,i'mi:diәtli,"adv. 直接地, 立刻, 立即",zk
important,im'pɒ:tәnt,"a. 重要的, 有地位的, 大量的, 显要的, 自负的\n[计] 要点",zk
impossible,im'pɒsәbl,"a. 不可能的, 难以置信的, 令人无法忍受的",zk
improve,im'pru:v,"vt. 改良, 提高...的价值, 改善, 利用\nvi. 变得更好, 增加",zk
in,in,"prep. 在...期间, 在...之内, 处于...之中, 从事于, 按照, 穿着\nadv. 进入, 朝里, 在里面, 在屋里\na. 在里面的, 在朝的\nn. 执政者, 交情",zk
inch,intʃ,"n. 英寸, 身高, 小岛\nvi. 慢慢前进, 慢慢移动\nvt. 使缓慢地移动",zk
include,in'klu:d,"vt. 包括, 把...算入, 包住\n[计] DOS内部命令:在CONFIG.SYS文件的一个配置块中包含另一配置块的内容",zk
increase,in'kri:s,"n. 增加, 增进, 利益\nvt. 增加, 加大\nvi. 增加, 繁殖",zk
India,'indjә,n. 印度,zk
Indian,'indiәn,"n. 印度人, 印第安人, 印第安语\na. 印度的, 印度群岛的, 印第安语的",zk
industry,'indәstri,"n. 勤劳, 工业, 企业, 产业, 有组织的劳动\n[经] 工业, 实业",zk
influence,'influәns,"n. 影响力, 权力, 势力\nvt. 影响, 改变",zk
information,.infә'meiʃәn,"n. 消息, 知识, 通知, 情报, 信息, 问讯处, 起诉\n[计] 信息",zk
ink,iŋk,"n. 墨水, 墨汁\nvt. 涂墨水于, 签署, 加墨水",zk
inside,'in'said,"n. 内部, 内脏, 内幕\na. 内部的, 秘密的, 户内的\nadv. 在里面\nprep. 在...之内",zk
insist,in'sist,"v. 坚持, 坚决主张, 强调",zk
instead,in'sted,"adv. 作为替代, 反而",zk
instruction,in'strʌkʃәn,"n. 指令, 教导, 命令\n[计] 指令",zk
intention,in'tenʃәn,"n. 意图, 目的, 含义\n[医] 愈合, 意向",zk
interest,'intrist,"n. 兴趣, 嗜好, 利息, 利益, 爱好, 趣味, 势力\nvt. 使感兴趣, 与...有关系",zk
interesting,'intristiŋ,a. 有趣的,zk
international,.intә'næʃәnәl,a. 国际的\nn. 国别设定\n[计] 国别设定,zk
internet,'intәnet,"[计] 因特网, 国际互连网, 网际网络, 互连网络, 广域网",zk
interview,'intәvju:,"n. 面谈, 访问, 接见, 面试\nvt. 接见, 对...进行面谈(试)",zk
into,'intu:,"prep. 进入...之内, 朝..., 深入...之中, 成为...状况",zk
introduce,.intrә'dju:s,"vt. 介绍, 引入, 采用, 输入\n[法] 引进, 输入, 介绍",zk
introduction,.intrә'dʌkʃәn,"n. 介绍, 传入, 采用, 初步",zk
invent,in'vent,"vt. 发明, 创作, 虚构\n[机] 发明",zk
invention,in'venʃәn,"n. 发明, 创作能力, 虚构的故事\n[经] 发明",zk
invite,in'vait,"vt. 邀请, 请求, 引起, 招致\nn. 邀请",zk
iron,'aiәn,"n. 铁, 熨斗, 铁器, 坚强, 烙铁, 镣铐\nvt. 烫平, 熨, 用铁包\nvi. 烫平",zk
island,'ailәnd,"n. 岛, 岛屿, 孤立地区, 安全岛\nvt. 使成岛状, 孤立",zk
it,it,"pron. 它\n[计] 信息论, 输入终端, 智能终端, 内捕获",zk
its,its,pron. 它的,zk
itself,it'self,"pron. 它本身, 它自己",zk
jacket,'dʒækit,"n. 夹克, 外套, 护套\nvt. 给...穿夹克, 给...装护套",zk
January,'dʒænjuәri,n. 一月,zk
Japan,dʒә'pæn,n. 日本\n[化] 天然漆; 大漆; 漆器,zk
Japanese,.dʒæpә'ni:z,"n. 日本人, 日语\na. 日本的, 日语的",zk
jeans,dʒi:nz,"n. 工装裤, 牛仔裤",zk
job,dʒɒb,"n. 工作, 零活, 职业, 事情\nvi. 做零工, 打杂, 做股票经纪, 假公济私\nvt. 代客买卖, 批发, 承包, 欺骗\n[计] 作业",zk
join,dʒɒin,"vi. 参加, 结合, 加入\nvt. 连接, 结合, 参加, 加入\nn. 连接, 结合, 接合点\n[计] 连接; 汇合指令",zk
joke,dʒәuk,"n. 笑话, 玩笑, 笑柄\nv. 开玩笑, 取笑, 作弄",zk
joy,dʒɒi,"n. 欢喜, 乐事, 高兴\nvt. 使快乐, 令人高兴\nvi. 欢喜",zk
juice,dʒu:s,"n. 汁, 活力, 体液\nvt. 挤出汁来, 加汁",zk
July,dʒu:'lai,n. 七月,zk
jump,dʒʌmp,"n. 跳跃, 跳动, 暴涨, 惊跳\nvt. 跳跃, 跃过, 突升, 使跳跃\nvi. 跳跃, 跳, 跳动, 暴涨\n[计] 转移, 跳转",zk
June,dʒu:n,n. 六月,zk
just,dʒʌst,"a. 正直的, 合理的, 正确的, 应得的\nadv. 刚刚, 正好, 仅仅",zk
keep,ki:p,"n. 生计, 维持, 保持\nvt. 保持, 保存, 遵守, 看守, 整理, 维持, 履行, 经营, 拘留, 记帐\nvi. 保持, 继续不断",zk
key,ki:,"n. 钥匙, 键, 解答, 关键, 要害, 基调, 线索, 答案, 暗礁\nvt. 调音, 锁上, 提供线索\nvi. 使用钥匙\n[计] 键, 密钥",zk
keyboard,'ki:bɒ:d,n. 键盘\n[计] 键盘,zk
kick,kik,"n. 踢, 反冲, 后座力, 凹底\nvi. 踢, 反抗, 反冲\nvt. 踢, 反冲",zk
kid,kid,"n. 小山羊, 小山羊肉, 小孩, 欺骗\na. 小山羊皮制的\nv. 哄骗, 嘲弄",zk
kill,kil,"n. 杀, 杀戮, 小河\nvt. 杀, 破坏, 消灭, 使终止, 抵消, 否决\nvi. 杀死\n[计] 删除",zk
kilo,'kilәu,n. 千\n[计] 千,zk
kilogram,'kilәgræm,"n. 千克, 公斤\n[医] 千克, 公斤",zk
kilometre,'kilәjmi:tә(r),"n. 公里, 千米",zk
kind,kaind,"n. 种类, 性质, 方式\na. 亲切的, 仁慈的, 和蔼的",zk
king,kiŋ,"n. 国王, 君主\nvt. 使...成为君主\nvi. 君临, 统治",zk
kiss,kis,n. 吻\nvt. 吻\nvi. 接吻,zk
kitchen,'kitʃin,"n. 厨房, 全套炊具\n[医] 厨房",zk
kite,kait,"n. 风筝, 筝帆, 空头支票, 骗子\nvi. 象风筝一样飞, 轻快地移动, 使用空头支票\nvt. 使上升, 骗钱",zk
knee,ni:,"n. 膝, 膝盖\nvt. 膝行, 用膝盖碰",zk
knife,naif,"n. 小刀, 匕首\nvt. 切割, 伤害, 切, 戳\nvi. 劈开, 穿过",zk
knock,nɒk,"n. 敲, 敲打, 敲门\nv. 敲击, 互撞, 攻击",zk
know,nәu,"v. 知道, 了解, 认识, 确信",zk
knowledge,'nɒlidʒ,"n. 知识, 学问, 认识, 知道",zk
lab,læb,"n. 实验室, 研究室\n[医] 凝乳酶",zk
laboratory,'læbrәtәri,"n. 实验室, 研究室, 化工厂\n[医] 实验室, 检验室, 化验室",zk
labour,'leibә,"n. 劳动, 努力, 工作, 劳工, 分娩\nvi. 劳动, 努力, 苦干\nvt. 详细分析, 使厌烦",zk
lady,'leidi,"n. 淑女, 夫人, 女士, 贵妇",zk
lake,leik,"n. 湖, 池, 色淀\nv. (使)血球溶解",zk
lamb,læm,"n. 小羊, 羔羊\nv. 产羊羔",zk
lamp,læmp,n. 灯\nvt. 照亮\n[计] 逻辑模拟分析系统,zk
land,lænd,"n. 陆地, 地面, 地界, 地产, 国土, 土地\nvi. 登陆, 登岸, 到达\nvt. 使上岸, 使登陆, 使到达\n[计] 连接盘; 焊盘",zk
language,'læŋgwidʒ,"n. 语言, 文字, 措辞\n[计] 语言",zk
large,lɑ:dʒ,"a. 大的, 大量的, 宽大的, 广博的\nadv. 大大地, 夸大地",zk
late,leit,"a. 迟的, 晚的, 已故的\nadv. 很晚, 很迟, 晚",zk
laugh,lɑ:f,"n. 笑, 笑声\nvi. 笑, 大笑\nvt. 以笑表示",zk
law,lɒ:,"n. 法律, 法则, 定律, 法律的制约, 法学, 司法界, 诉讼\nv. 起诉",zk
lay,lei,"vt. 放置, 产, 铺设, 布置, 提出, 平息\nvi. 下蛋, 打赌\nn. 位置, 层, 隐藏处\na. 世俗的, 外行的\nlie的过去式",zk
lazy,'leizi,"a. 懒惰的, 怠惰的, 缓慢的\nvi. 懒散",zk
lead,li:d. led,"n. 铅, 铅条, 领导, 超前量, 领引, 榜样, 主角, 导线\nvt. 引导, 带领, 领导, 指挥, 致使, 加铅于, 用铅包\nvi. 领导, 带头, 导致, 用测深锤测深, 被铅覆盖\na. 带头的, 最重要的",zk
leader,'li:dә,"n. 领导者, 社论, 指挥, 领袖, 领唱者, 前导字符\n[计] 前导字符",zk
leaf,li:f,"n. 叶, 树叶, 花瓣, 页\nvi. 生叶, 翻书页\nvt. 在...上长叶, 翻...的页",zk
learn,lә:n,vt. 学习；认识到；得知,zk
least,li:st,"n. 最少, 最小, 最小限度\na. 最少的, 最小的\nadv. 最小, 最少",zk
leave,li:v,"n. 许可, 告别, 请假, 休假\nvt. 离开, 剩下, 遗忘, 委托, 丢弃\nvi. 出发, 离开, 生叶",zk
left,left,"a. 左边的, 左倾的, 左侧的, 左派的\nadv. 在左面\nn. 左, 左面, 左派\nleave的过去式和过去分词",zk
leg,leg,"n. 腿, 假腿, 路程\nvi. 走, 跑",zk
lemonade,.lemә'neid,n. 柠檬水\n[医] 柠檬水,zk
lend,lend,"vt. 借, 贷款给, 增添, 提供, 出租\nvi. 贷款",zk
lesson,'lesn,"n. 课, 课业, 教训",zk
let,let,"vt. 让, 假设, 出租, 排放, 妨碍\nvi. 出租, 被承包\nn. 出租屋, 障碍",zk
letter,'letә,"n. 信, 字母, 证书, 字面意义, 铅字, 学问, 出租人\nvt. 写字母于, 在...上刻字母, 用字母标明\nvi. 写印刷体字\n[计] 字母",zk
level,'levl,"n. 水平, 水准, 平地\na. 同高的, 平坦的, 齐平的, 水平的\nvt. 弄平, 夷平, 使同等, 瞄准, 对准\nvi. 变平, 拉平\n[计] 级别",zk
library,'laibrәri,"n. 图书馆, 藏书, 库\n[计] 库",zk
license,'laisns,"n. 执照, 许可证, 特许\nvt. 许可, 特许",zk
lie,lai,"n. 谎言, 假象, 位置\nvi. 躺着, 说谎, 位于, 展现, 存在, 停泊\nvt. 谎骗",zk
life,laif,"n. 生活, 生命, 人生, 世事, 生物, 寿命, 一生, 生命力, 灵魂, 无期徒刑\n[医] 生活, 生存, 生命, 寿命",zk
lift,lift,"n. 举起, 帮助, 昂扬, 电梯\nvt. 升高, 提高, 鼓舞, 清偿, 空运, 举起, 剽窃\nvi. 升起, 消散, 耸立",zk
light,lait,"n. 光, 光亮, 灯, 日光, 发光体, 光源, 杰出人物, 火花, 眼光\na. 轻的, 少量的, 轻微的, 轻快的, 轻浮的, 明亮的, 淡色的, 容易的\nvt. 点燃, 照亮\nvi. 点着, 变亮, 突降, 偶然碰到\nadv. 轻地",zk
like,laik,"a. 相似的, 同样的\nvt. 喜欢, 愿意, 想\nvi. 喜欢, 希望\nn. 爱好, 同样的人(或物)\nprep. 象, 如同\nadv. 可能",zk
line,lain,"n. 列, 线, 绳, 电线, 线路, 路线, 航线, 作业线, 界线, 战线, 外形, 排, 家系\nvt. 排成一行, 顺...排列, 划线于, 加衬里, 使有线条, 使起皱纹\nvi. 排队\n[计] 线路",zk
lion,'laiәn,"n. 狮子, 狮子(星)座, 国际狮子会会员",zk
list,list,"n. 目录, 名单, 明细表, 布条, 条纹, 列表, 序列, 数据清单\nvt. 列出, 列于表上, 记入名单内, 装布条\nvi. 列于表上\n[计] 列表, 序列, 数据清单",zk
listen,'lisn,"vi. 听, 倾听, 听从\nn. 听, 倾听",zk
litter,'litә,"n. 垃圾, 杂乱, 轿, 担架\nvt. 乱丢, 铺草, 弄乱\nvi. 产仔, 乱丢垃圾",zk
little,'litl,"n. 一点点, 少许, 一会儿, 短时间\na. 小的, 很少的, 幼小的, 琐碎的, 短暂的, 矮小的\nadv. 很少, 稍微, 完全不",zk
live,liv.laiv,"a. 活的, 生动的, 精力充沛的, 实况转播的\nvi. 活, 生存, 居住\nvt. 过着, 度过, 经历\nadv. 实况地",zk
lively,'laivli,"a. 活泼的, 鲜明的, 生动的",zk
lock,lɒk,"n. 锁, 刹车, 水闸, 一缕头发\nvt. 锁, 锁上, 拘禁, 隐藏, (用锁等)拴住, 刹住\nvi. 锁住, (齿轮等)啮合, (船)过闸",zk
London,'lʌndәn,n. 伦敦,zk
lonely,'lәunli,"a. 孤单的, 孤寂的, 荒凉的",zk
long,lɒŋ,"a. 长的, 长久的, 冗长的, 做多头的\nvi. 渴望, 热望, 极想\nadv. 长久, 始终\nn. 长时间, 长信号, 长整型\n[计] 长, 长整型",zk
look,luk,"n. 一看, 神色, 样子, 面容\nvi. 看, 注意, 朝着, 显得\nvt. 打量, 看上去与...一样, 以眼色(或脸色)显示, 期待",zk
lose,lu:z,"vt. 遗失, 损失, 丢失, 使失去, 错过, 浪费, 迷失, 使迷路, 输去, 使沉溺于\nvi. 受损失, 失败",zk
lot,lɒt,"n. 运气, 签, 抽签, 份额, 许多, 一堆\nvt. 划分\nvi. 抽签, 抓阄",zk
loud,laud,"a. 大声的, 不断的, 喧吵的\nadv. 高声地, 大声地",zk
love,lʌv,"n. 爱, 恋爱, 爱情, 爱好, 性爱\nvt. 爱, 爱好, 爱慕\nvi. 爱",zk
lovely,'lʌvli,"a. 可爱的, 有趣的",zk
low,lәu,"n. 低点, 低价, 低, 牛叫声\na. 低的, 消沉的, 低等的, 浅的, 卑贱的\nadv. 低下地, 谦卑地, 低\nvi. 牛叫",zk
luck,lʌk,"n. 运气, 幸运, 好运, 侥幸\nvi. 靠好运成功",zk
lucky,'lʌki,"a. 幸运的, 吉祥的, 好运的, 侥幸的",zk
lunch,lʌntʃ,n. 午餐,zk
machine,mә'ʃi:n,"n. 机器, 机械装置, 机构, 自动售货机, 机械般工作的人\nvt. 以机器制造",zk
mad,mæd,"a. 疯狂的, 发疯的, 生气的, 愚蠢的, 狂欢的\nn. 狂怒",zk
madam,'mædәm,"n. 女士, 夫人",zk
madame,'mædәm,"n. 夫人, 小姐, 太太, 女士, 主妇, (非正式)喜欢差使/指使别人的女子, 鸨母",zk
magazine,.mægә'zi:n,"n. 杂志, 仓库, 弹盒, 胶卷盒\n[计] 卡片箱, 介质装卸程序",zk
magic,'mædʒik,"n. 魔术, 魔法\na. 魔术的, 有魔力的, 不可思议的",zk
mail,meil,"n. 邮件, 邮政, 邮递, 盔甲\nvt. 邮寄, 给...穿盔甲\n[计] 邮件",zk
main,mein,"n. 主要部分, 干线, 体力, 力量, 主群组\na. 主要的, 重要的, 全力的\n[计] 主群组",zk
make,meik,"vt. 制造, 安排, 创造, 构成, 使得, 产生, 造成, 整理, 布置, 引起, 到达, 进行\nvi. 开始, 前进, 增大, 被制造, 被处理\nn. 制造, 构造, 性情",zk
man,mæn,"n. 男人, 人类, 人\nvt. 为...配备人手, 操纵, 使振奋\n[计] 城域网, 手册",zk
manage,'mænidʒ,"vi. 处理\nvt. 管理, 控制, 维持, 达成, 经营, 运用",zk
manager,'mænidʒә,"n. 经理, 管理员, 管理器\n[计] 管理器",zk
many,'meni,"n. 多数, 多数人\na. 许多的\npron. 许多",zk
map,mæp,"n. 地图, 天体图, 映像\nvt. 映射, 绘制...地图, 计划\n[计] 实用程序, 映射, 制造自动化协议",zk
march,mɑ:tʃ,"n. 三月, 进行, 行军, 步伐, 长途跋涉, 进行曲, 边界\nvi. 进军, 前进, 交界\nvt. 使行军, 使行进",zk
mark,mɑ:k,"n. 标志, 分数, 马克, 痕迹, 斑点, 靶子, 刻度, 记号, 符号, 戳记, 标准, 起跑线\nvt. 做标记于, 留意, 打分数, 表明, 标志, 记录\nvi. 作记号, 记得分\n[计] 标志; 标记; 传号",zk
market,'mɑ:kit,"n. 市场, 交易, 集市, 推销地区, 行情, 市面, 销路\nvt. 在市场上交易, 使上市, 销售\nvi. 在市场上买卖",zk
marriage,'mæridʒ,"n. 婚姻, 结婚, 婚礼, 合并\n[医] 婚姻, 结婚",zk
marry,'mæri,"vt. 与...结婚, 娶, 嫁\nvi. 结婚",zk
master,'mɑ:stә. 'mæstә,"n. 主人, 硕士, 大师, 母机\na. 主人的, 主要的\nvt. 征服, 控制, 精通",zk
match,mætʃ,"n. 比赛, 火柴, 对手\nvt. 使相配, 使比赛, 与...竞争\nvi. 结婚, 相配\n[计] 比较",zk
math,mæθ,n. 数学,zk
mathematics,.mæθә'mætiks,n. 数学\n[机] 数学,zk
may,mei,"n. 五月\naux. 愿能, 可以, 愿意",zk
maybe,'meibi:,"adv. 也许, 大概\nn. 可能性",zk
me,mi:,pron. 我,zk
meal,mi:l,"n. 一餐, 膳食, 粗粉\nvi. 进餐",zk
mean,mi:n,"a. 低劣的, 卑贱的, 简陋的, 吝啬的, 惭愧的, 平均的, 中间的, 普通的\nvt. 意谓, 想要, 意欲, 预定\nvi. 用意, 有意义\nn. 平均数, 中间, 中庸",zk
meaning,'mi:niŋ,"n. 意义, 含义, 目的, 意图\na. 意味深长的",zk
meat,mi:t,"n. 肉, 餐, 食物\n[经] 肉类",zk
medical,'medikl,"n. 医生, 体格检查\na. 医学的, 内科的, 药的",zk
medicine,'medisin,"n. 药, 医学, 内科\nvt. 给...用药",zk
meet,mi:t,"n. 会, 集会\na. 适宜的, 合适的\nvt. 遇见, 引见, 认识, 满足, 对付\nvi. 相遇, 接触",zk
meeting,'mi:tiŋ,"n. 会议, 会面\n[法] 会议, 会谈, 集会",zk
member,'membә,"n. 成员, 会员\n[医] │肢, 肢体",zk
memory,'memәri,"n. 记忆, 记忆力, 回忆, 纪念, 存储\nn. 内存\n[计] 存储器, 内存, 查看内存实用程序",zk
mend,mend,"n. 改进, 修补, 好转\nvt. 修改, 改进, 加快, 修理\nvi. 好转, 改善",zk
mention,'menʃәn,"n. 提到, 言及, 陈述\nvt. 提到, 提及",zk
menu,'menju:,"n. 菜单, (功能)选择单\n[计] 菜单",zk
message,'mesidʒ,"n. 消息, 通讯, 讯息, 教训, 预言, 广告词\nvt. 通知\nvi. 通报, 报告, 报信\n[计] 报文; 消息; 信息",zk
metal,'metәl,"n. 金属, 金属制品, 合金, 本质, 质料\na. 金属制的\nvt. 以金属覆盖",zk
method,'meθәd,"n. 方法, 办法, 条理, 秩序\n[医] [方]法",zk
metre,'mi:tә,"n. 公尺, 格律, 韵律\n[医] 米, 公尺",zk
middle,'midl,"n. 中央, 中间, 腰部\na. 中央的, 中庸的, 中间的",zk
might,mait,"n. 力量, 权力\naux. 可能, 也许",zk
mile,mail,"n. 英里, 很大距离\n[机] 英里, 哩",zk
